Time		Node	InEdges	LastSeen(sec)	UDPRecv	ICMPin	ICMPout
11:10:42	13			1			0.00			4			38			44
11:10:42	12			1			2.97			3			26			13
11:10:42	9			1			10.96			3			26			36
11:10:42	 
11:10:47	11			1			14.31			3			0			0
11:10:47	8			1			5.42			4			27			41
11:10:47	5			1			11.85			3			69			94
11:10:47	2			1			7.44			3			31			19
11:10:47	6			1			1.40			4			30			42
11:10:47	3			1			0.04			4			83			119
11:10:47	4			1			0.00			4			28			59
11:10:47	7			1			2.01			4			28			40
11:10:47	10			1			1.75			4			28			44
11:10:47	13			1			5.01			4			38			44
11:10:47	12			1			7.98			3			26			13
11:10:47	9			1			15.97			3			26			36
11:10:47	 
11:10:54	11			1			20.75			3			0			0
11:10:54	8			1			11.86			4			27			41
11:10:54	5			1			6.02			4			69			94
11:10:54	2			1			4.38			4			35			21
11:10:54	6			1			7.84			4			34			45
11:10:54	3			1			6.48			4			83			119
11:10:54	4			1			6.44			4			31			63
11:10:54	7			1			8.45			4			28			40
11:10:54	10			1			8.19			4			28			44
11:10:54	13			1			11.46			4			38			44
11:10:54	12			1			3.78			4			26			13
11:10:54	9			1			22.41			3			26			36
11:10:54	 
11:10:54	11			1			20.84			3			0			0
11:10:54	8			1			11.95			4			27			41
11:10:54	5			1			6.11			4			74			97
11:10:54	2			1			4.47			4			35			21
11:10:54	6			1			7.92			4			34			45
11:10:54	3			1			6.57			4			83			119
11:10:54	4			1			6.53			4			31			63
11:10:54	7			1			8.54			4			28			40
11:10:54	10			1			8.28			4			31			45
11:10:54	13			1			11.54			4			38			44
11:10:54	12			1			3.87			4			30			14
11:10:54	9			1			22.50			3			26			36
11:10:54	 
11:11:00	11			1			26.58			3			0			0
11:11:00	8			1			17.69			4			27			41
11:11:00	5			1			3.27			5			74			97
11:11:00	2			1			10.21			4			35			21
11:11:00	6			1			13.66			4			34			45
11:11:00	3			1			0.00			5			92			127
11:11:00	4			1			12.27			4			31			63
11:11:00	7			1			14.28			4			28			40
11:11:00	10			1			2.48			5			31			45
11:11:00	13			1			17.28			4			41			48
11:11:00	12			1			9.61			4			30			14
11:11:00	9			1			0.75			4			26			36
11:11:00	 
11:11:06	11			1			33.38			3			0			0
11:11:06	8			1			4.48			5			27			41
11:11:06	5			1			10.07			5			74			97
11:11:06	2			1			0.62			5			35			21
11:11:06	6			1			20.46			4			34			45
11:11:06	3			1			6.80			5			92			127
11:11:06	4			1			0.26			5			31			63
11:11:06	7			1			3.70			5			28			40
11:11:06	10			1			9.28			5			31			45
11:11:06	13			1			24.08			4			41			48
11:11:06	12			1			1.20			5			30			14
11:11:06	9			1			7.55			4			26			36
11:11:06	 
11:11:08	11			1			34.59			3			0			0
11:11:08	8			1			0.04			5			47			68
11:11:08	5			1			11.28			5			74			97
11:11:08	2			1			1.84			5			38			23
11:11:08	6			1			0.49			5			38			55
11:11:08	3			1			8.01			5			92			127
11:11:08	4			1			1.47			5			31			63
11:11:08	7			1			4.91			5			28			40
11:11:08	10			1			10.49			5			31			45
11:11:08	13			1			0.85			5			41			48
11:11:08	12			1			2.41			5			30			14
11:11:08	9			1			8.77			4			26			36
11:11:08	 
11:11:08	11			1			34.69			3			0			0
11:11:08	8			1			0.13			5			47			68
11:11:08	5			1			11.37			5			74			97
11:11:08	2			1			1.93			5			38			23
11:11:08	6			1			0.59			5			38			55
11:11:08	3			1			8.11			5			92			127
11:11:08	4			1			1.57			5			36			66
11:11:08	7			1			0.00			5			44			58
11:11:08	10			1			10.59			5			31			45
11:11:08	13			1			0.94			5			41			48
11:11:08	12			1			2.51			5			30			14
11:11:08	9			1			8.86			4			26			36
11:11:08	 
11:11:08	11			1			34.86			3			0			0
11:11:08	8			1			0.30			5			47			68
11:11:08	5			1			11.54			5			83			104
11:11:08	2			1			2.10			5			38			23
11:11:08	6			1			0.76			5			38			55
11:11:08	3			1			8.28			5			92			127
11:11:08	4			1			1.74			5			36			66
11:11:08	7			1			0.17			5			44			58
11:11:08	10			1			10.75			5			35			58
11:11:08	13			1			1.11			5			47			54
11:11:08	12			1			2.67			5			34			15
11:11:08	9			1			0.03			4			48			46
11:11:08	 
11:11:13	11			1			39.73			3			0			0
11:11:13	8			1			2.56			6			47			68
11:11:13	5			1			16.42			5			83			104
11:11:13	2			1			6.97			5			38			23
11:11:13	6			1			5.63			5			38			55
11:11:13	3			1			0.00			6			104			139
11:11:13	4			1			6.61			5			36			66
11:11:13	7			1			5.05			5			44			58
11:11:13	10			1			3.36			6			35			58
11:11:13	13			1			5.99			5			47			54
11:11:13	12			1			0.22			6			34			15
11:11:13	9			1			4.91			4			48			46
11:11:13	 
11:11:18	11			1			45.48			3			0			0
11:11:18	8			1			8.31			6			47			68
11:11:18	5			1			4.47			6			83			104
11:11:18	2			1			1.58			6			38			23
11:11:18	6			1			11.38			5			38			55
11:11:18	3			1			5.75			6			104			139
11:11:18	4			1			2.72			6			36			66
11:11:18	7			1			1.26			6			44			58
11:11:18	10			1			9.11			6			35			58
11:11:18	13			1			2.95			6			47			54
11:11:18	12			1			5.97			6			34			15
11:11:18	9			1			0.00			5			48			46
11:11:18	 
11:11:20	11			1			47.15			3			0			0
11:11:20	8			1			9.98			6			51			72
11:11:20	5			1			6.14			6			83			104
11:11:20	2			1			3.26			6			43			23
11:11:20	6			1			1.45			6			43			62
11:11:20	3			1			7.43			6			104			139
11:11:20	4			1			4.39			6			41			71
11:11:20	7			1			2.93			6			44			58
11:11:20	10			1			10.79			6			35			58
11:11:20	13			1			4.63			6			47			54
11:11:20	12			1			7.64			6			34			15
11:11:20	9			1			1.68			5			48			46
11:11:20	 
11:11:20	11			1			47.32			3			0			0
11:11:20	8			1			10.15			6			51			72
11:11:20	5			1			6.31			6			93			112
11:11:20	2			1			3.42			6			43			23
11:11:20	6			1			1.62			6			43			62
11:11:20	3			1			7.59			6			104			139
11:11:20	4			1			4.56			6			41			71
11:11:20	7			1			3.10			6			49			60
11:11:20	10			1			10.95			6			41			63
11:11:20	13			1			4.79			6			47			54
11:11:20	12			1			7.81			6			38			17
11:11:20	9			1			1.84			5			48			46
11:11:20	 
11:11:21	11			1			48.04			3			0			0
11:11:21	8			1			0.38			7			51			72
11:11:21	5			1			0.00			7			93			112
11:11:21	2			1			0.53			7			43			23
11:11:21	6			1			2.34			6			43			62
11:11:21	3			1			8.31			6			116			153
11:11:21	4			1			5.28			6			41			71
11:11:21	7			1			3.83			6			49			60
11:11:21	10			1			11.68			6			41			63
11:11:21	13			1			5.52			6			52			58
11:11:21	12			1			8.53			6			38			17
11:11:21	9			1			2.57			5			53			51
11:11:21	 
11:11:28	11			1			55.44			3			0			0
11:11:28	8			1			7.78			7			51			72
11:11:28	5			1			7.39			7			93			112
11:11:28	2			1			7.93			7			43			23
11:11:28	6			1			5.26			7			43			62
11:11:28	3			1			0.00			7			116			153
11:11:28	4			1			12.68			6			41			71
11:11:28	7			1			6.83			7			49			60
11:11:28	10			1			1.94			7			41			63
11:11:28	13			1			12.91			6			52			58
11:11:28	12			1			4.36			7			38			17
11:11:28	9			1			9.96			5			53			51
11:11:28	 
11:11:32	11			1			59.33			3			0			0
11:11:32	8			1			11.68			7			55			75
11:11:32	5			1			11.29			7			93			112
11:11:32	2			1			11.82			7			47			23
11:11:32	6			1			9.16			7			50			67
11:11:32	3			1			3.90			7			116			153
11:11:32	4			1			2.13			7			41			71
11:11:32	7			1			10.73			7			49			60
11:11:32	10			1			5.84			7			41			63
11:11:32	13			1			3.25			7			52			58
11:11:32	12			1			8.26			7			38			17
11:11:32	9			1			3.41			6			53			51
11:11:32	 
11:11:32	11			1			59.42			3			0			0
11:11:32	8			1			11.76			7			55			75
11:11:32	5			1			11.38			7			93			112
11:11:32	2			1			11.91			7			47			23
11:11:32	6			1			9.25			7			50			67
11:11:32	3			1			3.98			7			116			153
11:11:32	4			1			2.21			7			44			73
11:11:32	7			1			10.81			7			56			63
11:11:32	10			1			5.92			7			46			67
11:11:32	13			1			3.34			7			52			58
11:11:32	12			1			8.34			7			38			17
11:11:32	9			1			3.49			6			53			51
11:11:32	 
11:11:33	11			1			60.02			3			0			0
11:11:33	8			1			12.36			7			55			75
11:11:33	5			1			11.97			7			104			120
11:11:33	2			1			12.51			7			47			23
11:11:33	6			1			9.85			7			50			67
11:11:33	3			1			4.58			7			128			165
11:11:33	4			1			2.81			7			44			73
11:11:33	7			1			11.41			7			56			63
11:11:33	10			1			0.00			8			46			67
11:11:33	13			1			3.93			7			56			64
11:11:33	12			1			8.94			7			42			18
11:11:33	9			1			4.09			6			57			53
11:11:33	 
11:11:35	11			1			61.92			3			0			0
11:11:35	8			1			14.26			7			55			75
11:11:35	5			1			13.87			7			104			120
11:11:35	2			1			0.00			8			47			23
11:11:35	6			1			11.74			7			50			67
11:11:35	3			1			0.52			8			128			165
11:11:35	4			1			1.66			8			44			73
11:11:35	7			1			13.31			7			56			63
11:11:35	10			1			1.90			8			46			67
11:11:35	13			1			0.71			8			56			64
11:11:35	12			1			0.07			8			42			18
11:11:35	9			1			5.99			6			57			53
11:11:35	 
11:11:45	11			1			71.64			3			0			0
11:11:45	8			1			4.08			8			60			80
11:11:45	5			1			6.87			8			104			120
11:11:45	2			1			9.72			8			47			23
11:11:45	6			1			3.08			8			50			67
11:11:45	3			1			10.24			8			128			165
11:11:45	4			1			11.38			8			44			73
11:11:45	7			1			8.01			8			56			63
11:11:45	10			1			11.62			8			46			67
11:11:45	13			1			10.43			8			56			64
11:11:45	12			1			9.79			8			42			18
11:11:45	9			1			7.94			7			57			53
11:11:45	 
11:11:45	11			1			71.73			3			0			0
11:11:45	8			1			4.17			8			60			80
11:11:45	5			1			6.97			8			104			120
11:11:45	2			1			9.81			8			51			26
11:11:45	6			1			3.17			8			54			70
11:11:45	3			1			10.33			8			128			165
11:11:45	4			1			11.48			8			48			77
11:11:45	7			1			8.10			8			56			63
11:11:45	10			1			11.72			8			46			67
11:11:45	13			1			10.52			8			56			64
11:11:45	12			1			9.88			8			42			18
11:11:45	9			1			8.03			7			57			53
11:11:45	 
11:11:45	11			1			71.90			3			0			0
11:11:45	8			1			4.34			8			60			80
11:11:45	5			1			7.13			8			110			125
11:11:45	2			1			9.99			8			51			26
11:11:45	6			1			3.35			8			54			70
11:11:45	3			1			10.51			8			128			165
11:11:45	4			1			11.65			8			48			77
11:11:45	7			1			8.28			8			61			65
11:11:45	10			1			11.89			8			49			69
11:11:45	13			1			10.70			8			61			70
11:11:45	12			1			10.06			8			46			19
11:11:45	9			1			8.21			7			61			55
11:11:45	 
11:11:47	11			1			73.97			3			0			0
11:11:47	8			1			6.41			8			60			80
11:11:47	5			1			9.21			8			110			125
11:11:47	2			1			1.21			9			51			26
11:11:47	6			1			5.41			8			54			70
11:11:47	3			1			12.57			8			138			174
11:11:47	4			1			0.00			9			48			77
11:11:47	7			1			10.35			8			61			65
11:11:47	10			1			13.96			8			49			69
11:11:47	13			1			1.59			9			61			70
11:11:47	12			1			0.31			9			46			19
11:11:47	9			1			10.28			7			61			55
11:11:47	 
11:11:51	11			1			78.36			3			0			0
11:11:51	8			1			10.80			8			60			80
11:11:51	5			1			4.18			9			110			125
11:11:51	2			1			5.59			9			51			26
11:11:51	6			1			1.54			9			54			70
11:11:51	3			1			0.84			9			138			174
11:11:51	4			1			4.38			9			48			77
11:11:51	7			1			0.34			9			61			65
11:11:51	10			1			1.96			9			49			69
11:11:51	13			1			5.97			9			61			70
11:11:51	12			1			4.69			9			46			19
11:11:51	9			1			0.00			8			61			55
11:11:51	 
11:11:58	11			1			85.13			3			0			0
11:11:58	8			1			1.16			9			62			82
11:11:58	5			1			10.95			9			110			125
11:11:58	2			1			12.36			9			54			26
11:11:58	6			1			8.32			9			59			76
11:11:58	3			1			7.61			9			138			174
11:11:58	4			1			11.16			9			53			81
11:11:58	7			1			7.12			9			61			65
11:11:58	10			1			8.74			9			49			69
11:11:58	13			1			12.74			9			61			70
11:11:58	12			1			11.47			9			46			19
11:11:58	9			1			6.78			8			61			55
11:11:58	 
11:11:58	11			1			85.26			3			0			0
11:11:58	8			1			1.29			9			62			82
11:11:58	5			1			11.08			9			121			132
11:11:58	2			1			12.49			9			54			26
11:11:58	6			1			8.45			9			59			76
11:11:58	3			1			7.74			9			138			174
11:11:58	4			1			11.29			9			53			81
11:11:58	7			1			7.24			9			64			66
11:11:58	10			1			8.87			9			54			73
11:11:58	13			1			12.87			9			61			70
11:11:58	12			1			11.60			9			51			20
11:11:58	9			1			6.91			8			61			55
11:11:58	 
11:12:00	11			1			87.29			3			0			0
11:12:00	8			1			3.32			9			62			82
11:12:00	5			1			0.04			10			121			132
11:12:00	2			1			14.52			9			54			26
11:12:00	6			1			10.48			9			59			76
11:12:00	3			1			9.77			9			148			188
11:12:00	4			1			0.00			10			53			81
11:12:00	7			1			9.28			9			64			66
11:12:00	10			1			0.51			10			54			73
11:12:00	13			1			14.90			9			65			75
11:12:00	12			1			13.63			9			51			20
11:12:00	9			1			8.94			8			65			58
11:12:00	 
11:12:03	11			1			89.78			3			0			0
11:12:03	8			1			5.80			9			62			82
11:12:03	5			1			2.52			10			121			132
11:12:03	2			1			0.48			10			54			26
11:12:03	6			1			0.00			10			59			76
11:12:03	3			1			12.26			9			148			188
11:12:03	4			1			2.49			10			53			81
11:12:03	7			1			2.44			10			64			66
11:12:03	10			1			3.00			10			54			73
11:12:03	13			1			17.39			9			65			75
11:12:03	12			1			1.85			10			51			20
11:12:03	9			1			2.06			9			65			58
11:12:03	 
11:12:11	11			1			98.32			3			0			0
11:12:11	8			1			3.06			10			68			86
11:12:11	5			1			11.07			10			121			132
11:12:11	2			1			9.02			10			58			27
11:12:11	6			1			8.54			10			66			80
11:12:11	3			1			5.05			10			148			188
11:12:11	4			1			11.03			10			53			81
11:12:11	7			1			10.98			10			64			66
11:12:11	10			1			11.54			10			54			73
11:12:11	13			1			4.46			10			65			75
11:12:11	12			1			10.39			10			51			20
11:12:11	9			1			10.60			9			65			58
11:12:11	 
11:12:11	11			1			98.40			3			0			0
11:12:11	8			1			3.14			10			68			86
11:12:11	5			1			11.15			10			121			132
11:12:11	2			1			9.10			10			58			27
11:12:11	6			1			8.62			10			66			80
11:12:11	3			1			5.13			10			148			188
11:12:11	4			1			11.11			10			56			85
11:12:11	7			1			11.06			10			69			71
11:12:11	10			1			11.62			10			61			78
11:12:11	13			1			4.54			10			65			75
11:12:11	12			1			10.47			10			51			20
11:12:11	9			1			10.69			9			65			58
11:12:11	 
11:12:12	11			1			98.77			3			0			0
11:12:12	8			1			3.51			10			68			86
11:12:12	5			1			11.52			10			130			141
11:12:12	2			1			9.47			10			58			27
11:12:12	6			1			0.00			11			66			80
11:12:12	3			1			5.50			10			158			198
11:12:12	4			1			11.48			10			56			85
11:12:12	7			1			11.43			10			69			71
11:12:12	10			1			11.99			10			61			78
