outlier_no,subset_size,subset,node,data type,index_first_element,index_last_element,outlier_score,acceptable_deviation,value_to_check,min_value,max_value
38,6,"[22.0, 25.0, 25.0, 25.0, 25.0, 31.0]",2,CURRENT_icmp_recv,10,15,1.5556349186104046,4.242640687119286,31.0,20.157359312880715,28.642640687119282
39,6,"[51.0, 54.0, 54.0, 54.0, 54.0, 58.0]",2,CURRENT_icmp_recv,40,45,1.084230397819373,4.242640687119286,58.0,49.157359312880715,57.64264068711928
40,6,"[58.0, 61.0, 61.0, 61.0, 61.0, 67.0]",2,CURRENT_icmp_recv,49,54,1.5556349186104046,4.242640687119286,67.0,56.157359312880715,64.64264068711928
41,6,"[83.0, 86.0, 86.0, 86.0, 86.0, 91.0]",2,CURRENT_icmp_recv,79,84,1.3199326582148871,4.242640687119286,91.0,81.15735931288071,89.6426406871193
42,6,"[96.0, 99.0, 99.0, 99.0, 99.0, 104.0]",2,CURRENT_icmp_recv,92,97,1.3199326582148871,4.242640687119286,104.0,94.15735931288071,102.6426406871193
43,6,"[138.0, 141.0, 141.0, 141.0, 141.0, 145.0]",2,CURRENT_icmp_recv,140,145,1.0842303978193715,4.242640687119286,145.0,136.15735931288071,144.6426406871193
44,6,"[158.0, 166.0, 166.0, 166.0, 166.0, 178.0]",3,CURRENT_icmp_recv,51,56,1.2020815280171302,11.313708498984761,178.0,153.08629150101524,175.71370849898477
45,6,"[188.0, 198.0, 198.0, 198.0, 198.0, 211.0]",3,CURRENT_icmp_recv,64,69,1.0606601717798212,14.142135623730953,211.0,181.85786437626905,210.14213562373095
46,6,"[293.0, 299.0, 299.0, 299.0, 299.0, 310.0]",3,CURRENT_icmp_recv,107,112,1.4377837884126452,8.485281374238571,310.0,289.31471862576143,306.2852813742386
47,6,"[165.0, 174.0, 174.0, 174.0, 174.0, 188.0]",3,CURRENT_icmp_sent,38,43,1.241365238083051,12.727922061357855,188.0,159.47207793864214,184.92792206135783
48,6,"[198.0, 205.0, 205.0, 205.0, 205.0, 218.0]",3,CURRENT_icmp_sent,51,56,1.454619664155184,9.899494936611665,218.0,193.70050506338833,213.49949493661165
49,6,"[271.0, 279.0, 279.0, 279.0, 279.0, 290.0]",3,CURRENT_icmp_sent,81,86,1.1136931803688144,11.313708498984761,290.0,266.08629150101524,288.7137084989847
50,6,"[338.0, 344.0, 344.0, 344.0, 344.0, 356.0]",3,CURRENT_icmp_sent,107,112,1.555634918610403,8.485281374238571,356.0,334.31471862576143,351.2852813742386
51,6,"[388.0, 398.0, 398.0, 398.0, 398.0, 414.0]",3,CURRENT_icmp_sent,129,134,1.2727922061357853,14.142135623730953,414.0,381.85786437626905,410.14213562373095
52,6,"[421.0, 431.0, 431.0, 431.0, 431.0, 444.0]",3,CURRENT_icmp_sent,142,147,1.0606601717798212,14.142135623730953,444.0,414.85786437626905,443.14213562373095
53,6,"[41.0, 44.0, 44.0, 44.0, 44.0, 48.0]",4,CURRENT_icmp_recv,32,37,1.084230397819373,4.242640687119286,48.0,39.157359312880715,47.64264068711928
54,6,"[44.0, 48.0, 48.0, 48.0, 48.0, 53.0]",4,CURRENT_icmp_recv,36,41,1.0253048327204934,5.656854249492381,53.0,41.54314575050762,52.856854249492386
55,6,"[66.0, 69.0, 69.0, 69.0, 69.0, 73.0]",4,CURRENT_icmp_recv,62,67,1.0842303978193715,4.242640687119286,73.0,64.15735931288071,72.6426406871193
56,6,"[94.0, 97.0, 97.0, 97.0, 97.0, 102.0]",4,CURRENT_icmp_recv,97,102,1.3199326582148871,4.242640687119286,102.0,92.15735931288071,100.6426406871193
57,6,"[108.0, 111.0, 111.0, 111.0, 111.0, 115.0]",4,CURRENT_icmp_recv,114,119,1.0842303978193715,4.242640687119286,115.0,106.15735931288071,114.6426406871193
58,6,"[117.0, 121.0, 121.0, 121.0, 121.0, 126.0]",4,CURRENT_icmp_recv,127,132,1.0253048327204934,5.656854249492381,126.0,114.54314575050762,125.85685424949239
59,6,"[126.0, 129.0, 129.0, 129.0, 129.0, 134.0]",4,CURRENT_icmp_recv,136,141,1.3199326582148871,4.242640687119286,134.0,124.15735931288071,132.6426406871193
60,6,"[47.0, 52.0, 52.0, 52.0, 52.0, 59.0]",4,CURRENT_icmp_sent,10,15,1.1313708498984758,7.071067811865476,59.0,43.928932188134524,58.071067811865476
61,6,"[63.0, 66.0, 66.0, 66.0, 66.0, 71.0]",4,CURRENT_icmp_sent,23,28,1.3199326582148871,4.242640687119286,71.0,61.15735931288072,69.6426406871193
62,6,"[81.0, 85.0, 85.0, 85.0, 85.0, 90.0]",4,CURRENT_icmp_sent,45,50,1.0253048327204934,5.656854249492381,90.0,78.54314575050762,89.85685424949239
63,6,"[119.0, 123.0, 123.0, 123.0, 123.0, 129.0]",4,CURRENT_icmp_sent,84,89,1.2020815280171302,5.656854249492381,129.0,116.54314575050762,127.85685424949239
64,6,"[131.0, 134.0, 134.0, 134.0, 134.0, 141.0]",4,CURRENT_icmp_sent,97,102,1.791337179005919,4.242640687119286,141.0,129.15735931288071,137.6426406871193
65,6,"[144.0, 147.0, 147.0, 147.0, 147.0, 153.0]",4,CURRENT_icmp_sent,110,115,1.555634918610403,4.242640687119286,153.0,142.15735931288071,150.6426406871193
66,6,"[158.0, 161.0, 161.0, 161.0, 161.0, 165.0]",4,CURRENT_icmp_sent,123,128,1.0842303978193715,4.242640687119286,165.0,156.15735931288071,164.6426406871193
67,6,"[161.0, 165.0, 165.0, 165.0, 165.0, 170.0]",4,CURRENT_icmp_sent,127,132,1.0253048327204959,5.656854249492381,170.0,158.54314575050762,169.85685424949236
68,6,"[38.0, 44.0, 44.0, 44.0, 44.0, 60.0]",5,CURRENT_icmp_recv,8,13,2.0270394394014364,8.485281374238571,60.0,34.31471862576143,51.285281374238565
69,6,"[104.0, 110.0, 110.0, 110.0, 110.0, 121.0]",5,CURRENT_icmp_recv,38,43,1.4377837884126468,8.485281374238571,121.0,100.31471862576143,117.28528137423856
70,6,"[173.0, 180.0, 180.0, 180.0, 180.0, 189.0]",5,CURRENT_icmp_recv,73,78,1.0505586463342997,9.899494936611665,189.0,168.70050506338833,188.49949493661165
71,6,"[197.0, 204.0, 204.0, 204.0, 204.0, 214.0]",5,CURRENT_icmp_recv,86,91,1.151573900789521,9.899494936611665,214.0,192.70050506338833,212.49949493661165
72,6,"[225.0, 232.0, 232.0, 232.0, 232.0, 242.0]",5,CURRENT_icmp_recv,99,104,1.151573900789521,9.899494936611665,242.0,220.70050506338833,240.49949493661165
73,6,"[285.0, 292.0, 292.0, 292.0, 292.0, 303.0]",5,CURRENT_icmp_recv,129,134,1.252589155244739,9.899494936611665,303.0,280.70050506338833,300.4994949366117
74,6,"[62.0, 71.0, 71.0, 71.0, 71.0, 85.0]",5,CURRENT_icmp_sent,8,13,1.24136523808305,12.727922061357855,85.0,56.472077938642144,81.92792206135786
75,6,"[120.0, 125.0, 125.0, 125.0, 125.0, 132.0]",5,CURRENT_icmp_sent,38,43,1.1313708498984758,7.071067811865476,132.0,116.92893218813452,131.07106781186548
76,6,"[141.0, 145.0, 145.0, 145.0, 145.0, 154.0]",5,CURRENT_icmp_sent,51,56,1.7324116139070433,5.656854249492381,154.0,138.54314575050762,149.85685424949236
77,6,"[161.0, 167.0, 167.0, 167.0, 167.0, 176.0]",5,CURRENT_icmp_sent,64,69,1.2020815280171293,8.485281374238571,176.0,157.31471862576143,174.2852813742386
78,6,"[176.0, 180.0, 180.0, 180.0, 180.0, 187.0]",5,CURRENT_icmp_sent,73,78,1.3788582233137696,5.656854249492381,187.0,173.54314575050762,184.85685424949236
79,6,"[216.0, 222.0, 222.0, 222.0, 222.0, 231.0]",5,CURRENT_icmp_sent,99,104,1.2020815280171293,8.485281374238571,231.0,212.31471862576143,229.2852813742386
80,6,"[236.0, 242.0, 242.0, 242.0, 242.0, 252.0]",5,CURRENT_icmp_sent,112,117,1.3199326582148871,8.485281374238571,252.0,232.31471862576143,249.2852813742386
81,6,"[264.0, 270.0, 270.0, 270.0, 270.0, 279.0]",5,CURRENT_icmp_sent,129,134,1.2020815280171293,8.485281374238571,279.0,260.31471862576143,277.2852813742386
82,6,"[279.0, 285.0, 285.0, 285.0, 285.0, 296.0]",5,CURRENT_icmp_sent,138,143,1.4377837884126452,8.485281374238571,296.0,275.31471862576143,292.2852813742386
83,6,"[296.0, 301.0, 301.0, 301.0, 301.0, 308.0]",5,CURRENT_icmp_sent,147,152,1.1313708498984758,7.071067811865476,308.0,292.9289321881345,307.0710678118655
84,6,"[27.0, 30.0, 30.0, 30.0, 30.0, 34.0]",6,CURRENT_icmp_recv,14,19,1.084230397819373,4.242640687119286,34.0,25.157359312880715,33.64264068711928
85,6,"[38.0, 43.0, 43.0, 43.0, 43.0, 50.0]",6,CURRENT_icmp_recv,27,32,1.1313708498984758,7.071067811865476,50.0,34.928932188134524,49.071067811865476
86,6,"[50.0, 54.0, 54.0, 54.0, 54.0, 59.0]",6,CURRENT_icmp_recv,36,41,1.0253048327204934,5.656854249492381,59.0,47.54314575050762,58.856854249492386
87,6,"[54.0, 59.0, 59.0, 59.0, 59.0, 66.0]",6,CURRENT_icmp_recv,40,45,1.1313708498984758,7.071067811865476,66.0,50.928932188134524,65.07106781186548
88,6,"[107.0, 111.0, 111.0, 111.0, 111.0, 116.0]",6,CURRENT_icmp_recv,79,84,1.0253048327204934,5.656854249492381,116.0,104.54314575050762,115.85685424949239
89,6,"[184.0, 188.0, 188.0, 188.0, 188.0, 193.0]",6,CURRENT_icmp_recv,140,145,1.0253048327204959,5.656854249492381,193.0,181.54314575050762,192.85685424949236
90,6,"[42.0, 45.0, 45.0, 45.0, 45.0, 55.0]",6,CURRENT_icmp_sent,18,23,2.498443960192468,4.242640687119286,55.0,40.157359312880715,48.64264068711928
91,6,"[67.0, 70.0, 70.0, 70.0, 70.0, 76.0]",6,CURRENT_icmp_sent,36,41,1.555634918610403,4.242640687119286,76.0,65.15735931288071,73.6426406871193
92,6,"[117.0, 120.0, 120.0, 120.0, 120.0, 125.0]",6,CURRENT_icmp_sent,88,93,1.3199326582148871,4.242640687119286,125.0,115.15735931288071,123.6426406871193
93,6,"[134.0, 137.0, 137.0, 137.0, 137.0, 142.0]",6,CURRENT_icmp_sent,105,110,1.3199326582148871,4.242640687119286,142.0,132.15735931288071,140.6426406871193
94,6,"[142.0, 145.0, 145.0, 145.0, 145.0, 150.0]",6,CURRENT_icmp_sent,114,119,1.3199326582148871,4.242640687119286,150.0,140.15735931288071,148.6426406871193
95,6,"[154.0, 158.0, 158.0, 158.0, 158.0, 163.0]",6,CURRENT_icmp_sent,127,132,1.0253048327204959,5.656854249492381,163.0,151.54314575050762,162.85685424949236
96,6,"[44.0, 49.0, 49.0, 49.0, 49.0, 56.0]",7,CURRENT_icmp_recv,26,31,1.1313708498984758,7.071067811865476,56.0,40.928932188134524,55.071067811865476
97,6,"[61.0, 64.0, 64.0, 64.0, 64.0, 69.0]",7,CURRENT_icmp_recv,39,44,1.319932658214889,4.242640687119286,69.0,59.157359312880715,67.64264068711928
98,6,"[114.0, 118.0, 118.0, 118.0, 118.0, 125.0]",7,CURRENT_icmp_recv,87,92,1.3788582233137672,5.656854249492381,125.0,111.54314575050762,122.85685424949239
99,6,"[129.0, 133.0, 133.0, 133.0, 133.0, 138.0]",7,CURRENT_icmp_recv,100,105,1.0253048327204959,5.656854249492381,138.0,126.5431457505076,137.85685424949236
100,6,"[159.0, 163.0, 163.0, 163.0, 163.0, 168.0]",7,CURRENT_icmp_recv,126,131,1.0253048327204959,5.656854249492381,168.0,156.54314575050762,167.85685424949236
101,6,"[51.0, 55.0, 55.0, 55.0, 55.0, 60.0]",8,CURRENT_icmp_recv,32,37,1.0253048327204934,5.656854249492381,60.0,48.54314575050762,59.856854249492386
102,6,"[84.0, 87.0, 87.0, 87.0, 87.0, 91.0]",8,CURRENT_icmp_recv,71,76,1.0842303978193715,4.242640687119286,91.0,82.15735931288071,90.6426406871193
103,6,"[117.0, 120.0, 120.0, 120.0, 120.0, 125.0]",8,CURRENT_icmp_recv,110,115,1.3199326582148871,4.242640687119286,125.0,115.15735931288071,123.6426406871193
104,6,"[125.0, 128.0, 128.0, 128.0, 128.0, 132.0]",8,CURRENT_icmp_recv,119,124,1.0842303978193715,4.242640687119286,132.0,123.15735931288071,131.6426406871193
105,6,"[128.0, 132.0, 132.0, 132.0, 132.0, 137.0]",8,CURRENT_icmp_recv,123,128,1.0253048327204959,5.656854249492381,137.0,125.5431457505076,136.85685424949236
106,6,"[137.0, 140.0, 140.0, 140.0, 140.0, 145.0]",8,CURRENT_icmp_recv,132,137,1.3199326582148871,4.242640687119286,145.0,135.15735931288071,143.6426406871193
107,6,"[72.0, 75.0, 75.0, 75.0, 75.0, 80.0]",8,CURRENT_icmp_sent,32,37,1.3199326582148871,4.242640687119286,80.0,70.15735931288071,78.6426406871193
108,6,"[108.0, 111.0, 111.0, 111.0, 111.0, 115.0]",8,CURRENT_icmp_sent,80,85,1.0842303978193715,4.242640687119286,115.0,106.15735931288071,114.6426406871193
109,6,"[130.0, 133.0, 133.0, 133.0, 133.0, 137.0]",8,CURRENT_icmp_sent,110,115,1.0842303978193715,4.242640687119286,137.0,128.15735931288071,136.6426406871193
110,6,"[61.0, 65.0, 65.0, 65.0, 65.0, 71.0]",9,CURRENT_icmp_recv,39,44,1.2020815280171302,5.656854249492381,71.0,58.54314575050762,69.85685424949239
111,6,"[73.0, 76.0, 76.0, 76.0, 76.0, 80.0]",9,CURRENT_icmp_recv,52,57,1.0842303978193715,4.242640687119286,80.0,71.15735931288071,79.6426406871193
112,6,"[88.0, 91.0, 91.0, 91.0, 91.0, 96.0]",9,CURRENT_icmp_recv,69,74,1.3199326582148871,4.242640687119286,96.0,86.15735931288071,94.6426406871193
113,6,"[96.0, 99.0, 99.0, 99.0, 99.0, 103.0]",9,CURRENT_icmp_recv,78,83,1.0842303978193715,4.242640687119286,103.0,94.15735931288071,102.6426406871193
114,6,"[117.0, 120.0, 120.0, 120.0, 120.0, 126.0]",9,CURRENT_icmp_recv,104,109,1.555634918610403,4.242640687119286,126.0,115.15735931288071,123.6426406871193
115,6,"[134.0, 137.0, 137.0, 137.0, 137.0, 142.0]",9,CURRENT_icmp_recv,121,126,1.3199326582148871,4.242640687119286,142.0,132.15735931288071,140.6426406871193
116,6,"[157.0, 160.0, 160.0, 160.0, 160.0, 165.0]",9,CURRENT_icmp_recv,147,152,1.3199326582148871,4.242640687119286,165.0,155.15735931288071,163.6426406871193
117,6,"[55.0, 58.0, 58.0, 58.0, 58.0, 63.0]",9,CURRENT_icmp_sent,39,44,1.319932658214889,4.242640687119286,63.0,53.157359312880715,61.64264068711928
118,6,"[111.0, 115.0, 115.0, 115.0, 115.0, 123.0]",9,CURRENT_icmp_sent,134,139,1.555634918610404,5.656854249492381,123.0,108.54314575050762,119.85685424949239
1,6,"[20.0, 23.0, 23.0, 23.0, 23.0, 28.0]",10,CURRENT_icmp_recv,9,14,1.319932658214889,4.242640687119286,28.0,18.157359312880715,26.642640687119282
2,6,"[31.0, 35.0, 35.0, 35.0, 35.0, 41.0]",10,CURRENT_icmp_recv,22,27,1.2020815280171302,5.656854249492381,41.0,28.543145750507623,39.856854249492386
3,6,"[46.0, 49.0, 49.0, 49.0, 49.0, 54.0]",10,CURRENT_icmp_recv,35,40,1.319932658214889,4.242640687119286,54.0,44.157359312880715,52.64264068711928
4,6,"[49.0, 54.0, 54.0, 54.0, 54.0, 61.0]",10,CURRENT_icmp_recv,39,44,1.1313708498984758,7.071067811865476,61.0,45.928932188134524,60.071067811865476
5,6,"[61.0, 64.0, 64.0, 64.0, 64.0, 68.0]",10,CURRENT_icmp_recv,48,53,1.084230397819373,4.242640687119286,68.0,59.157359312880715,67.64264068711928
6,6,"[64.0, 68.0, 68.0, 68.0, 68.0, 74.0]",10,CURRENT_icmp_recv,52,57,1.2020815280171302,5.656854249492381,74.0,61.54314575050762,72.85685424949239
7,6,"[74.0, 78.0, 78.0, 78.0, 78.0, 83.0]",10,CURRENT_icmp_recv,61,66,1.0253048327204934,5.656854249492381,83.0,71.54314575050762,82.85685424949239
8,6,"[86.0, 90.0, 90.0, 90.0, 90.0, 95.0]",10,CURRENT_icmp_recv,74,79,1.0253048327204934,5.656854249492381,95.0,83.54314575050762,94.85685424949239
9,6,"[99.0, 104.0, 104.0, 104.0, 104.0, 111.0]",10,CURRENT_icmp_recv,87,92,1.1313708498984758,7.071067811865476,111.0,95.92893218813452,110.07106781186548
10,6,"[120.0, 123.0, 123.0, 123.0, 123.0, 128.0]",10,CURRENT_icmp_recv,104,109,1.3199326582148871,4.242640687119286,128.0,118.15735931288071,126.6426406871193
11,6,"[34.0, 38.0, 38.0, 38.0, 38.0, 44.0]",10,CURRENT_icmp_sent,9,14,1.2020815280171302,5.656854249492381,44.0,31.543145750507623,42.856854249492386
12,6,"[69.0, 73.0, 73.0, 73.0, 73.0, 78.0]",10,CURRENT_icmp_sent,39,44,1.0253048327204934,5.656854249492381,78.0,66.54314575050762,77.85685424949239
13,6,"[84.0, 87.0, 87.0, 87.0, 87.0, 91.0]",10,CURRENT_icmp_sent,61,66,1.0842303978193715,4.242640687119286,91.0,82.15735931288071,90.6426406871193
14,6,"[119.0, 122.0, 122.0, 122.0, 122.0, 126.0]",10,CURRENT_icmp_sent,113,118,1.0842303978193715,4.242640687119286,126.0,117.15735931288071,125.6426406871193
15,6,"[128.0, 131.0, 131.0, 131.0, 131.0, 135.0]",10,CURRENT_icmp_sent,126,131,1.0842303978193715,4.242640687119286,135.0,126.15735931288071,134.6426406871193
16,6,"[42.0, 46.0, 46.0, 46.0, 46.0, 51.0]",12,CURRENT_icmp_recv,35,40,1.0253048327204934,5.656854249492381,51.0,39.54314575050762,50.856854249492386
17,6,"[66.0, 69.0, 69.0, 69.0, 69.0, 73.0]",12,CURRENT_icmp_recv,61,66,1.0842303978193715,4.242640687119286,73.0,64.15735931288071,72.6426406871193
18,6,"[88.0, 92.0, 92.0, 92.0, 92.0, 97.0]",12,CURRENT_icmp_recv,87,92,1.0253048327204934,5.656854249492381,97.0,85.54314575050762,96.85685424949239
19,6,"[97.0, 100.0, 100.0, 100.0, 100.0, 105.0]",12,CURRENT_icmp_recv,96,101,1.3199326582148871,4.242640687119286,105.0,95.15735931288071,103.6426406871193
20,6,"[134.0, 138.0, 138.0, 138.0, 138.0, 143.0]",12,CURRENT_icmp_recv,139,144,1.0253048327204959,5.656854249492381,143.0,131.54314575050762,142.85685424949236
21,6,"[38.0, 41.0, 41.0, 41.0, 41.0, 47.0]",13,CURRENT_icmp_recv,18,23,1.5556349186104046,4.242640687119286,47.0,36.157359312880715,44.64264068711928
22,6,"[52.0, 56.0, 56.0, 56.0, 56.0, 61.0]",13,CURRENT_icmp_recv,31,36,1.0253048327204934,5.656854249492381,61.0,49.54314575050762,60.856854249492386
23,6,"[65.0, 68.0, 68.0, 68.0, 68.0, 72.0]",13,CURRENT_icmp_recv,44,49,1.0842303978193715,4.242640687119286,72.0,63.15735931288072,71.6426406871193
24,6,"[111.0, 115.0, 115.0, 115.0, 115.0, 121.0]",13,CURRENT_icmp_recv,92,97,1.2020815280171302,5.656854249492381,121.0,108.54314575050762,119.85685424949239
25,6,"[129.0, 133.0, 133.0, 133.0, 133.0, 139.0]",13,CURRENT_icmp_recv,109,114,1.2020815280171326,5.656854249492381,139.0,126.5431457505076,137.85685424949236
26,6,"[143.0, 146.0, 146.0, 146.0, 146.0, 152.0]",13,CURRENT_icmp_recv,122,127,1.555634918610403,4.242640687119286,152.0,141.15735931288071,149.6426406871193
27,6,"[152.0, 156.0, 156.0, 156.0, 156.0, 161.0]",13,CURRENT_icmp_recv,131,136,1.0253048327204959,5.656854249492381,161.0,149.54314575050762,160.85685424949236
28,6,"[161.0, 165.0, 165.0, 165.0, 165.0, 171.0]",13,CURRENT_icmp_recv,140,145,1.2020815280171326,5.656854249492381,171.0,158.54314575050762,169.85685424949236
29,6,"[44.0, 48.0, 48.0, 48.0, 48.0, 54.0]",13,CURRENT_icmp_sent,18,23,1.2020815280171302,5.656854249492381,54.0,41.54314575050762,52.856854249492386
30,6,"[54.0, 58.0, 58.0, 58.0, 58.0, 64.0]",13,CURRENT_icmp_sent,27,32,1.2020815280171302,5.656854249492381,64.0,51.54314575050762,62.856854249492386
31,6,"[82.0, 86.0, 86.0, 86.0, 86.0, 93.0]",13,CURRENT_icmp_sent,53,58,1.3788582233137672,5.656854249492381,93.0,79.54314575050762,90.85685424949239
32,6,"[103.0, 106.0, 106.0, 106.0, 106.0, 111.0]",13,CURRENT_icmp_sent,70,75,1.3199326582148871,4.242640687119286,111.0,101.15735931288071,109.6426406871193
33,6,"[111.0, 114.0, 114.0, 114.0, 114.0, 121.0]",13,CURRENT_icmp_sent,79,84,1.791337179005919,4.242640687119286,121.0,109.15735931288071,117.6426406871193
34,6,"[133.0, 137.0, 137.0, 137.0, 137.0, 143.0]",13,CURRENT_icmp_sent,96,101,1.2020815280171326,5.656854249492381,143.0,130.54314575050762,141.85685424949236
35,6,"[148.0, 151.0, 151.0, 151.0, 151.0, 159.0]",13,CURRENT_icmp_sent,109,114,2.0270394394014346,4.242640687119286,159.0,146.15735931288071,154.6426406871193
36,6,"[159.0, 162.0, 162.0, 162.0, 162.0, 167.0]",13,CURRENT_icmp_sent,118,123,1.3199326582148871,4.242640687119286,167.0,157.15735931288071,165.6426406871193
37,6,"[180.0, 184.0, 184.0, 184.0, 184.0, 191.0]",13,CURRENT_icmp_sent,140,145,1.3788582233137696,5.656854249492381,191.0,177.54314575050762,188.85685424949236
169,7,"[22.0, 22.0, 25.0, 25.0, 25.0, 25.0, 31.0]",2,CURRENT_icmp_recv,9,15,1.4288690166235205,4.898979485566357,31.0,19.101020514433642,28.898979485566358
170,7,"[35.0, 38.0, 38.0, 38.0, 38.0, 38.0, 43.0]",2,CURRENT_icmp_recv,22,28,1.4200938936093863,3.8729833462074166,43.0,33.62701665379258,41.37298334620742
171,7,"[51.0, 51.0, 54.0, 54.0, 54.0, 54.0, 58.0]",2,CURRENT_icmp_recv,39,45,1.0206207261596574,4.898979485566357,58.0,48.10102051443364,57.89897948556636
172,7,"[58.0, 58.0, 61.0, 61.0, 61.0, 61.0, 67.0]",2,CURRENT_icmp_recv,48,54,1.4288690166235205,4.898979485566357,67.0,55.10102051443364,64.89897948556636
173,7,"[81.0, 81.0, 83.0, 83.0, 83.0, 83.0, 86.0]",2,CURRENT_icmp_recv,74,80,1.1226827987756247,3.265986323710904,86.0,79.06734700962242,85.59931965704423
174,7,"[83.0, 83.0, 86.0, 86.0, 86.0, 86.0, 91.0]",2,CURRENT_icmp_recv,78,84,1.224744871391589,4.898979485566357,91.0,80.10102051443364,89.89897948556636
175,7,"[96.0, 96.0, 99.0, 99.0, 99.0, 99.0, 104.0]",2,CURRENT_icmp_recv,91,97,1.224744871391589,4.898979485566357,104.0,93.10102051443364,102.89897948556636
176,7,"[111.0, 114.0, 114.0, 114.0, 114.0, 114.0, 120.0]",2,CURRENT_icmp_recv,109,115,1.6782927833565475,3.8729833462074166,120.0,109.62701665379258,117.37298334620742
177,7,"[124.0, 127.0, 127.0, 127.0, 127.0, 127.0, 132.0]",2,CURRENT_icmp_recv,122,128,1.4200938936093863,3.8729833462074166,132.0,122.62701665379258,130.3729833462074
178,7,"[138.0, 138.0, 141.0, 141.0, 141.0, 141.0, 145.0]",2,CURRENT_icmp_recv,139,145,1.0206207261596574,4.898979485566357,145.0,135.10102051443366,144.89897948556634
179,7,"[47.0, 55.0, 55.0, 55.0, 55.0, 55.0, 72.0]",3,CURRENT_icmp_recv,7,13,1.775117367011733,10.327955589886445,72.0,43.33871107678022,63.99462225655311
180,7,"[83.0, 92.0, 92.0, 92.0, 92.0, 92.0, 104.0]",3,CURRENT_icmp_recv,20,26,1.1618950038622249,11.618950038622252,104.0,78.88104996137776,102.11895003862224
181,7,"[158.0, 158.0, 166.0, 166.0, 166.0, 166.0, 178.0]",3,CURRENT_icmp_recv,50,56,1.1226827987756225,13.063945294843617,178.0,150.26938803848972,176.39727862817696
182,7,"[188.0, 188.0, 198.0, 198.0, 198.0, 198.0, 211.0]",3,CURRENT_icmp_recv,63,69,1.0002083116364648,16.32993161855452,211.0,178.33673504811213,210.99659828522118
183,7,"[211.0, 217.0, 217.0, 217.0, 217.0, 217.0, 229.0]",3,CURRENT_icmp_recv,72,78,1.6782927833565475,7.745966692414833,229.0,208.25403330758516,223.74596669241484
184,7,"[238.0, 247.0, 247.0, 247.0, 247.0, 247.0, 259.0]",3,CURRENT_icmp_recv,85,91,1.1618950038622249,11.618950038622252,259.0,233.88104996137776,257.11895003862224
185,7,"[272.0, 281.0, 281.0, 281.0, 281.0, 281.0, 293.0]",3,CURRENT_icmp_recv,98,104,1.1618950038622249,11.618950038622252,293.0,267.88104996137776,291.11895003862224
186,7,"[293.0, 293.0, 299.0, 299.0, 299.0, 299.0, 310.0]",3,CURRENT_icmp_recv,106,112,1.3268069440075547,9.797958971132713,310.0,287.2020410288673,306.7979589711327
187,7,"[332.0, 340.0, 340.0, 340.0, 340.0, 340.0, 350.0]",3,CURRENT_icmp_recv,124,130,1.097345281425433,10.327955589886445,350.0,328.3387110767802,348.99462225655316
188,7,"[362.0, 370.0, 370.0, 370.0, 370.0, 370.0, 380.0]",3,CURRENT_icmp_recv,137,143,1.097345281425433,10.327955589886445,380.0,358.3387110767802,378.99462225655316
189,7,"[72.0, 87.0, 87.0, 87.0, 87.0, 87.0, 105.0]",3,CURRENT_icmp_sent,7,13,1.0586154479633607,19.364916731037084,105.0,65.13508326896292,103.86491673103708
190,7,"[119.0, 127.0, 127.0, 127.0, 127.0, 127.0, 139.0]",3,CURRENT_icmp_sent,20,26,1.2909944487358052,10.327955589886445,139.0,115.33871107678023,135.99462225655313
191,7,"[165.0, 165.0, 174.0, 174.0, 174.0, 174.0, 188.0]",3,CURRENT_icmp_sent,37,43,1.1567034896476116,14.69693845669907,188.0,156.30306154330094,185.69693845669906
192,7,"[198.0, 198.0, 205.0, 205.0, 205.0, 205.0, 218.0]",3,CURRENT_icmp_sent,50,56,1.3413872400955509,11.430952132988164,218.0,191.2357145336785,214.0976187996548
193,7,"[251.0, 260.0, 260.0, 260.0, 260.0, 260.0, 271.0]",3,CURRENT_icmp_sent,72,78,1.0758287072798378,11.618950038622252,271.0,246.88104996137776,270.11895003862224
194,7,"[271.0, 271.0, 279.0, 279.0, 279.0, 279.0, 290.0]",3,CURRENT_icmp_sent,80,86,1.0461362443136504,13.063945294843617,290.0,263.2693880384897,289.39727862817693
195,7,"[279.0, 290.0, 290.0, 290.0, 290.0, 290.0, 303.0]",3,CURRENT_icmp_sent,85,91,1.0445318721589685,14.200938936093864,303.0,273.96572773057284,302.36760560276053
196,7,"[314.0, 324.0, 324.0, 324.0, 324.0, 324.0, 338.0]",3,CURRENT_icmp_sent,98,104,1.2135347818116586,12.909944487358057,338.0,309.42338884597524,335.2432778206914
197,7,"[338.0, 338.0, 344.0, 344.0, 344.0, 344.0, 356.0]",3,CURRENT_icmp_sent,106,112,1.4288690166235205,9.797958971132713,356.0,332.2020410288673,351.7979589711327
198,7,"[344.0, 356.0, 356.0, 356.0, 356.0, 356.0, 370.0]",3,CURRENT_icmp_sent,111,117,1.0327955589886446,15.491933384829666,370.0,338.5080666151703,369.4919333848297
199,7,"[381.0, 388.0, 388.0, 388.0, 388.0, 388.0, 398.0]",3,CURRENT_icmp_sent,124,130,1.2356661152185586,9.036961141150641,398.0,377.7963721921827,395.87029447448396
200,7,"[388.0, 388.0, 398.0, 398.0, 398.0, 398.0, 414.0]",3,CURRENT_icmp_sent,128,134,1.1839200423452014,16.32993161855452,414.0,378.3367350481122,410.9965982852212
